,Eabs,Ei,area,clear_sky,density,incli_base,incli_top,infl,isolated,lm_slp,phyllotactic_angle,phyllotactic_deviation,plant_area,plant_height,rmax,skew,w0_slp,wl_slp
8,0.411534697116,0.473028387489,0.0270068182,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.575,0.13,0.01,0.00805
9,0.0,0.0,0.0450984852,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0511521661,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0571191124,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0623979224,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0666042959,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0,0.0,0.0692526527,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0010018299586,0.00115152868804,0.0698631653,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.000804638392753,0.000924871715808,0.0682520987,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0186889194809,0.0214815166447,0.0644460899,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.0752876289766,0.0865375045708,0.0584915164,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.143180815859,0.164575650413,0.0509155648,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.306409794984,0.352195166649,0.0423751614,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.399320191545,0.458988725914,0.0336389829,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.402794068103,0.462981687475,0.0254332888,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.678566725873,0.779961753877,0.0180356343,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
9,0.442034316319,0.508085421056,0.0122777971,1.0,12.5,63.75,17.0,28.0,0.0,-0.02,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
10,0.0,0.0,0.0451067865,1.0,12.5,63.75,17.0,28.0,0.0,-0.014,179.9,34.5,8000.0,140.0,0.425,0.13,0.01,0.00805
